"year","month","date","hour","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
"2017","06","26","19","298.14","1016","29","3","260","1","1"
"2017","06","26","20","298.72","1016","28","2","240","40","3"
"2017","06","26","21","298.46","1016","26","6","290","1","1"
"2017","06","26","22","298.13","1015","29","2","290","40","3"
"2017","06","26","23","297.89","1015","29","3","280","40","3"
"2017","06","27","00","297.56","1015","38","3","240","5","2"
"2017","06","27","01","296.07","1015","33","3","227","1","1"
"2017","06","27","02","293.75","1015","35","2","256","1","1"
"2017","06","27","03","292.52","1016","37","2","256","1","11"
"2017","06","27","04","291.44","1016","43","2","256","1","1"
"2017","06","27","05","291.34","1016","46","2","220","1","50"
"2017","06","27","06","292.13","1016","52","3","300","75","4"
"2017","06","27","07","291.28","1016","49","2","220","40","10"
"2017","06","27","08","290.65","1016","49","1","296","75","10"
"2017","06","27","09","289.55","1016","72","1","296","90","10"
"2017","06","27","10","288.82","1016","82","1","296","90","10"
"2017","06","27","11","288.9","1016","87","1","27","90","50"
"2017","06","27","12","289.5","1016","88","1","27","1","10"
"2017","06","27","13","290.46","1016","72","1","27","1","1"
"2017","06","27","14","291.14","1016","77","1","137","40","3"
"2017","06","27","15","292","1016","72","1","137","40","3"
"2017","06","27","16","293.52","1016","64","1","137","40","3"
"2017","06","27","17","295.66","1015","50","4","240","75","4"
"2017","06","27","18","296.42","1015","47","2","290","1","1"
"2017","06","27","19","297.3","1014","38","3","280","40","3"
"2017","06","27","20","297.07","1015","53","2","210","75","11"
"2017","06","27","21","297.45","1013","36","5","280","40","3"
"2017","06","27","22","297.06","1013","38","5","290","75","4"
"2017","06","27","23","296.38","1014","38","4","320","1","11"
"2017","06","28","00","295.52","1015","43","4","310","1","1"
"2017","06","28","01","294.48","1015","46","1","356","90","4"
"2017","06","28","02","293.29","1015","46","1","29","1","1"
"2017","06","28","03","291.72","1016","52","1","29","1","1"
"2017","06","28","04","290.14","1016","63","1","29","1","50"
"2017","06","28","05","289.43","1017","56","6","320","1","50"
"2017","06","28","06","288.6","1017","67","1","309","1","1"
"2017","06","28","07","288.45","1018","72","1","309","1","1"
"2017","06","28","08","287.53","1018","72","2","301","1","50"
"2017","06","28","09","286.99","1019","72","2","301","1","1"
"2017","06","28","10","286.75","1019","76","2","301","1","1"
"2017","06","28","11","286.98","1020","77","2","293","20","2"
"2017","06","28","12","289.04","1020","67","2","320","1","1"
"2017","06","28","13","290.8","1021","55","2","293","1","1"
"2017","06","28","14","291.78","1020","52","1","310","1","1"
"2017","06","28","15","293.76","1020","46","4","320","40","3"
"2017","06","28","16","295.29","1021","35","4","310","1","1"
"2017","06","28","17","296.67","1020","33","5","270","75","4"
"2017","06","28","18","297.06","1020","36","4","300","40","3"
"2017","06","28","19","297.68","1020","38","6","310","75","4"
"2017","06","28","20","298.52","1019","31","5","310","75","4"
"2017","06","28","21","298.83","1019","31","3","300","40","3"
"2017","06","28","22","299.4","1019","34","3","290","40","3"
"2017","06","28","23","298.69","1019","31","2","270","1","1"
"2017","06","29","00","298.14","1019","33","2","290","1","1"
"2017","06","29","01","296.83","1019","38","2","254","1","1"
"2017","06","29","02","294.85","1020","38","2","214","1","1"
"2017","06","29","03","294","1020","40","2","214","1","1"
"2017","06","29","04","292.99","1020","46","2","214","1","10"
"2017","06","29","05","292.64","1020","49","1","270","1","50"
"2017","06","29","06","291.86","1021","52","3","214","1","1"
"2017","06","29","07","291.43","1021","60","3","214","1","1"
"2017","06","29","08","291.12","1021","63","2","220","75","4"
"2017","06","29","09","290.85","1021","72","2","0","75","4"
"2017","06","29","10","290.51","1021","68","3","230","75","4"
"2017","06","29","11","291.01","1021","68","3","230","75","4"
"2017","06","29","12","292.5","1021","64","5","220","75","4"
"2017","06","29","13","294.77","1021","64","5","200","75","4"
"2017","06","29","14","296.68","1020","50","8","230","75","4"
"2017","06","29","15","297.06","1020","47","4","280","1","1"
"2017","06","29","16","298.07","1020","57","5","220","40","3"
"2017","06","29","17","299.2","1019","45","2","220","1","1"
"2017","06","29","18","300.45","1018","51","5","220","75","4"
"2017","06","29","19","300.76","1018","39","5","280","1","1"
"2017","06","29","20","300.75","1018","45","5","210","75","4"
"2017","06","29","21","300.83","1017","42","4","200","75","4"
"2017","06","29","22","300.9","1016","45","6","220","75","4"
"2017","06","29","23","300.37","1016","54","4","190","40","3"
"2017","06","30","00","299.45","1017","57","6","180","75","4"
"2017","06","30","01","297.57","1017","57","7","180","90","50"
"2017","06","30","02","296.85","1017","64","7","190","75","50"
"2017","06","30","03","296.83","1017","64","7","200","75","4"
"2017","06","30","04","295.98","1017","69","7","200","75","4"
"2017","06","30","05","295.75","1017","64","8","210","75","4"
"2017","06","30","06","295.6","1017","60","2","260","1","1"
"2017","06","30","07","295.61","1017","60","5","210","1","1"
"2017","06","30","08","295.53","1017","60","4","216","90","4"
"2017","06","30","09","295.38","1016","64","2","260","1","1"
"2017","06","30","10","295.3","1016","64","4","216","75","4"
"2017","06","30","11","295.06","1016","64","3","215","1","1"
"2017","06","30","12","295.36","1016","64","2","280","1","1"
"2017","06","30","13","296.91","1017","57","4","270","1","1"
"2017","06","30","14","298.37","1016","54","5","270","1","1"
"2017","06","30","15","299.52","1016","51","3","270","1","1"
"2017","06","30","15","299.52","1016","51","3","270","1","1"
"2017","06","30","16","300.91","1016","54","3","230","40","3"
"2017","06","30","16","300.9","1016","54","3","230","40","3"
"2017","06","30","17","302.21","1016","45","4","213","75","4"
"2017","06","30","17","302.21","1016","45","4","213","75","4"
"2017","06","30","18","303.39","1015","45","2","220","1","1"
"2017","06","30","18","303.39","1015","45","2","220","1","1"
"2017","06","30","19","304.4","1014","55","7","160","75","4"
"2017","06","30","20","304.06","1013","49","7","210","40","3"
"2017","06","30","21","303.98","1013","38","2","230","40","11"
"2017","06","30","22","303.51","1012","83","5","204","75","11"
"2017","06","30","23","302.36","1012","43","3","220","75","11"
"2017","07","01","00","301.54","1013","65","6","190","75","4"
"2017","07","01","01","300.21","1014","65","5","200","75","50"
"2017","07","01","02","299.56","1015","65","4","190","75","10"
"2017","07","01","03","298.55","1015","65","7","210","90","10"
"2017","07","01","04","297.08","1014","69","4","250","75","50"
"2017","07","01","05","296.4","1015","74","4","180","75","50"
"2017","07","01","06","296.34","1015","69","2","210","1","50"
"2017","07","01","07","295.71","1014","73","4","221","1","50"
"2017","07","01","08","295.08","1014","73","1","220","1","50"
"2017","07","01","09","294.65","1014","78","1","200","1","50"
"2017","07","01","10","294.61","1014","78","3","211","40","50"
"2017","07","01","11","294.86","1015","83","3","190","1","50"
"2017","07","01","12","295.99","1015","78","3","190","1","50"
"2017","07","01","13","297.21","1015","78","2","200","1","50"
"2017","07","01","14","298.35","1014","78","4","180","75","4"
"2017","07","01","15","299.44","1014","69","5","190","75","4"
"2017","07","01","16","300.39","1014","65","4","200","90","4"
"2017","07","01","17","300.68","1013","66","5","220","75","10"
"2017","07","01","18","301.07","1013","62","1","220","90","10"
"2017","07","01","19","300.77","1012","78","6","190","90","10"
"2017","07","01","20","300.69","1012","70","4","200","40","50"
"2017","07","01","21","300.75","1011","66","3","180","75","10"
"2017","07","01","22","300.92","1011","69","3","160","40","11"
"2017","07","01","23","299.69","1011","74","3","160","75","50"
"2017","07","02","00","295.99","1012","88","4","250","75","50"
"2017","07","02","01","295.65","1012","83","3","210","75","4"
"2017","07","02","02","295","1012","94","3","230","40","50"
"2017","07","02","03","294.92","1013","94","5","230","75","50"
"2017","07","02","04","294.92","1013","94","3","230","40","50"
"2017","07","02","05","294.84","1013","94","3","240","40","50"
"2017","07","02","06","295","1013","94","2","241","90","50"
"2017","07","02","07","295.07","1013","94","2","241","90","50"
"2017","07","02","08","294.84","1013","94","3","270","90","50"
"2017","07","02","09","294.92","1014","94","2","302","90","50"
"2017","07","02","14","296.843","1026","91","1","274","0","1"
"2017","07","02","15","300.06","1016","58","1","274","1","1"
"2017","07","02","16","300.99","1016","54","1","274","40","3"
"2017","07","02","17","301.84","1016","45","4","290","1","1"
"2017","07","02","18","302.91","1015","45","2","260","1","1"
"2017","07","02","19","303.29","1015","45","5","280","40","3"
"2017","07","02","20","303.99","1015","38","2","270","40","3"
"2017","07","02","21","304.3","1014","38","3","260","40","3"
"2017","07","02","22","304.07","1014","35","5","270","1","1"
"2017","07","02","23","303.38","1014","38","2","270","1","1"
"2017","07","03","00","303.06","1014","38","3","270","1","1"
